ID;Note;Amount;Category;Account;Currency;Date;Event;Exclude Report
3674;Smuckers Blueberry jam;-4.5;Food & Beverage;Main Wallet;SGD;16/05/2019;No
3673;Kinder Buneo White T2;-1.2;Food & Beverage;Main Wallet;SGD;16/05/2019;No
3672;FP cheese sausage 200g;-3;Food & Beverage;Main Wallet;SGD;16/05/2019;No
3670;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;15/05/2019;No
3661;Shokabutsu Calm & White (R) 600ml;-4.8;Investment;Main Wallet;SGD;15/05/2019;No
3671;Chicken rice;-4;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3669;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3668;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3667;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3666;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3665;Sunshine White Bread 400g;-1.8;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3664;Mission wraps original 360g;-5.35;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3663;Camael roasted peanuts 150g;-1.45;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3662;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;15/05/2019;No
3660;Ikea hot dog;-1;Food & Beverage;Main Wallet;SGD;14/05/2019;No
3659;McDonald's Double Filet O Fish;-5.4;Food & Beverage;Main Wallet;SGD;14/05/2019;No
3658;Bread Talk Bacon Cheese;-1.7;Food & Beverage;Main Wallet;SGD;14/05/2019;No
3657;Subway 6 inch chicken breast;-5.5;Food & Beverage;Main Wallet;SGD;13/05/2019;No
3652;Mother's day gift;-400;Family;Main Wallet;SGD;12/05/2019;No
3656;Yeo's Bandung Milk Tea;-1.2;Food & Beverage;Main Wallet;SGD;12/05/2019;No
3655;Helium 10 X-ray sub;-11.58;E-commerce;Main Wallet;SGD;12/05/2019;No
3707;Transport concession fare;-7.33;Transportation;Main Wallet;SGD;11/05/2019;No
3706;Transport concession fare;-6.51;Transportation;Main Wallet;SGD;11/05/2019;No
3654;Sunshine pandan bread;-2.1;Food & Beverage;Main Wallet;SGD;11/05/2019;No
3653;Chua Chu Kang Kopitiam roasted chicken rice;-3.5;Food & Beverage;Main Wallet;SGD;10/05/2019;No
3651;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;09/05/2019;No
3645;Magic Wiper H Rose 16S;-9.05;Investment;Main Wallet;SGD;09/05/2019;No
3650;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3649;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3648;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3647;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3646;PP Red Honey Tomato 250g;-1.9;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3644;Camael Smoked Almonds;-4.5;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3643;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;09/05/2019;No
3642;McDonald's 2pc mcwings;-2.2;Food & Beverage;Main Wallet;SGD;08/05/2019;No
3641;Hougang Kopitiam Thai style chicken chop rice;-5;Food & Beverage;Main Wallet;SGD;07/05/2019;No
3640;Amazon FBA sub and ads fees;-73.67;Amazon FBA Payment;Main Wallet;SGD;07/05/2019;No
3638;Gardenia white meal bread 400g;-2;Food & Beverage;Main Wallet;SGD;06/05/2019;No
3637;Bishan Food Junction Butter chicken fried rice;-6.2;Food & Beverage;Main Wallet;SGD;06/05/2019;No
3639;Singtel Bill;-20.86;Bills;Main Wallet;SGD;06/05/2019;No
3708;Transport concession fare;-12.13;Transportation;Main Wallet;SGD;05/05/2019;No
3633;Marigold yogurt savings;1.45;Gifts;Main Wallet;SGD;05/05/2019;No
3636;Punggol Nasi Lemak set B;-4.7;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3635;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3634;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3632;Nscafe Ipoh coffee original;-6.95;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3631;FP cheese sausage 200g;-3;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3630;D-plus Hokkaido bun;-1;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3629;D-plus cheese bun;-1;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3628;D-plus banana bread 80g;-1;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3627;Camel roasted cashew nuts 40g;-1.5;Food & Beverage;Main Wallet;SGD;05/05/2019;No
3626;FP Hand Santizer Fresh 60ml;-1.8;Investment;Main Wallet;SGD;04/05/2019;No
3625;FP Hand Santizer Lavender 60ml;-1.8;Investment;Main Wallet;SGD;04/05/2019;No
3623;Ubi Coffee shop Nasi Goreng;-3.5;Food & Beverage;Main Wallet;SGD;03/05/2019;No
3624;NS IPT training;15.45;Salary;Main Wallet;SGD;03/05/2019;No
3622;BBQ spicy chicken hotplate;-5;Food & Beverage;Main Wallet;SGD;02/05/2019;No
3621;Marigold yogurt savings;1.45;Gifts;Main Wallet;SGD;01/05/2019;No
3620;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3619;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3618;Sunshine White Bread 400g;-1.8;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3617;PSR cherry tomatoes;-1.35;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3616;D-plus strawberry strawberry bun;-1;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3615;D-plus cheese bun;-1;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3614;D-plus Hokkaido bun;-1;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3613;Camael Smoked Almonds;-4.5;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3612;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;01/05/2019;No
3610;McDonald's McChicken Burger;-2;Food & Beverage;Main Wallet;SGD;30/04/2019;No
3609;Ubi Coffee shop Nasi Goreng;-3.5;Food & Beverage;Main Wallet;SGD;30/04/2019;No
3611;HCL Monthly Salary;1959;Salary;Main Wallet;SGD;30/04/2019;No
3608;McDonald's Double Filet O Fish;-5.4;Food & Beverage;Main Wallet;SGD;29/04/2019;No
3606;Phati & Jane Thai food Olive Fried Rice with chicken;-4;Food & Beverage;Main Wallet;SGD;29/04/2019;No
3604;Sunshine White Bread 400g;-1.8;Food & Beverage;Main Wallet;SGD;28/04/2019;No
3605;"46,253.70 vet purchase";-411;Crypto;Main Wallet;SGD;28/04/2019;No
3603;Scdf cafeteria Thai style fried rice;-3;Food & Beverage;Main Wallet;SGD;26/04/2019;No
3602;F&N berries with organic chow seeds drink;-1.3;Food & Beverage;Main Wallet;SGD;26/04/2019;No
3600;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;25/04/2019;No
3601;Old Chang kee Chicken mushroom curry puff;-1.5;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3599;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3598;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3597;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3596;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3595;Mission wraps original 360g;-4.85;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3594;Kinder Buneo White T2;-1.9;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3593;FP garlic sausage 200g;-3;Food & Beverage;Main Wallet;SGD;25/04/2019;No
3607;Great Eastern medical insurance;-51;Insurance;Main Wallet;SGD;25/04/2019;No
3591;Agnesia Powder A/D;-3.9;Investment;Main Wallet;SGD;24/04/2019;No
3592;McDonald's 2pc mcwings;-2.2;Food & Beverage;Main Wallet;SGD;24/04/2019;No
3590;Gardenia white meal bread 400g;-2;Food & Beverage;Main Wallet;SGD;24/04/2019;No
3589;McDonald's cheese burger;-2.3;Food & Beverage;Main Wallet;SGD;23/04/2019;No
3587;Phati & Jane Thai food oyster sauce chicken with rice;-5;Food & Beverage;Main Wallet;SGD;23/04/2019;No
3586;Four leaves Sqaure chicken bread;-1.8;Food & Beverage;Main Wallet;SGD;23/04/2019;No
3588;Amazon FBA fees;-209.51;Amazon FBA Payment;Main Wallet;SGD;23/04/2019;No
3585;Burger king hamburger;-2.5;Food & Beverage;Main Wallet;SGD;22/04/2019;No
3584;Ah Boy roasted chicken rice;-5.8;Food & Beverage;Main Wallet;SGD;22/04/2019;No
3582;Marigold yogurt savings;1.45;Gifts;Main Wallet;SGD;21/04/2019;No
3578;Scott's Paper Calorie Light towel 6X60s;-5.45;Investment;Main Wallet;SGD;21/04/2019;No
3581;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/04/2019;No
3580;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/04/2019;No
3579;Smuckers Blueberry jam 340g;-4.5;Food & Beverage;Main Wallet;SGD;21/04/2019;No
3577;FP garlic sausage 200g;-3;Food & Beverage;Main Wallet;SGD;21/04/2019;No
3576;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;21/04/2019;No
3583;FB ads;-2.05;E-commerce;Main Wallet;SGD;20/04/2019;No
3572;Shokabutsu Calm & White (R) 600ml;-4.8;Investment;Main Wallet;SGD;19/04/2019;No
3575;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;19/04/2019;No
3574;D-plus blueberry bun;-1.3;Food & Beverage;Main Wallet;SGD;19/04/2019;No
3573;D-plus strawberry strawberry bun;-1.3;Food & Beverage;Main Wallet;SGD;19/04/2019;No
3571;Nscafe Hazelnut Coffee;-6.95;Food & Beverage;Main Wallet;SGD;19/04/2019;No
3566;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;18/04/2019;No
3567;Yishun Polyclinic: Constipation problem;-16;Health & Fitness;Main Wallet;SGD;18/04/2019;No
3570;02X hello panda coconut biscuits;-1.9;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3569;Tenderfresh 02X Bandung;-4;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3568;Tenderfresh Teriyaki chicken chop;-9.5;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3565;Marigold Aloe Vera Yogurt;-2.2;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3564;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3563;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3562;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3561;Taisun sesame peanuts 150g;-1.6;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3560;PSR cherry tomatoes;-1.35;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3559;Gardenia high fibre white bread 400g;-2.4;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3558;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3557;D-plus cheese bun;-1.3;Food & Beverage;Main Wallet;SGD;18/04/2019;No
3556;Ikea hot dog;-1;Food & Beverage;Main Wallet;SGD;17/04/2019;No
3555;Alexander food court chicken rice;-3;Food & Beverage;Main Wallet;SGD;17/04/2019;No
3554;Phati & Jane Thai food garlic chicken with rice;-5;Food & Beverage;Main Wallet;SGD;16/04/2019;No
3553;Top1 fiber white bread 500g;-2.1;Food & Beverage;Main Wallet;SGD;15/04/2019;No
3552;McDonald's Double Filet O Fish;-5.4;Food & Beverage;Main Wallet;SGD;15/04/2019;No
17;02X hello panda biscuits;-1.9;Food & Beverage;Main Wallet;SGD;13/04/2019;No
16;Kinder Buneo White T2;-1.9;Food & Beverage;Main Wallet;SGD;13/04/2019;No
15;D-plus yuzu citrus bun 80g;-1.3;Food & Beverage;Main Wallet;SGD;13/04/2019;No
14;D-plus cheese bun;-1.3;Food & Beverage;Main Wallet;SGD;13/04/2019;No
13;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;13/04/2019;No
12;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;13/04/2019;No
19;McDonald's Filet O Fish Burger;-2.8;Food & Beverage;Main Wallet;SGD;12/04/2019;No
18;Alexander food court mutton curry rice;-5;Food & Beverage;Main Wallet;SGD;12/04/2019;No
22;Watson's tissue paper 18 pacs;-1.95;Shopping;Main Wallet;SGD;11/04/2019;No
21;McDonald's McChicken Burger;-2;Food & Beverage;Main Wallet;SGD;11/04/2019;No
20;Alexander food court chicken rice;-3;Food & Beverage;Main Wallet;SGD;11/04/2019;No
28;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;10/04/2019;No
31;D-plus blueberry bun;-1.3;Food & Beverage;Main Wallet;SGD;10/04/2019;No
30;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;10/04/2019;No
29;Top1 Enriched white bread;-1.6;Food & Beverage;Main Wallet;SGD;10/04/2019;No
27;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;10/04/2019;No
26;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;10/04/2019;No
25;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;10/04/2019;No
24;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;10/04/2019;No
23;Alexander food court Wanton Mee;-3;Food & Beverage;Main Wallet;SGD;10/04/2019;No
32;Capitol mall Mini Wok ginger and onion chicken rice;-6.5;Food & Beverage;Main Wallet;SGD;09/04/2019;No
33;Amazon FBA professional seller subscription fees;-54.09;Amazon FBA Payment;Main Wallet;SGD;09/04/2019;No
35;Koufu roasted chicken rice;-4.5;Food & Beverage;Main Wallet;SGD;08/04/2019;No
34;McDonald's cheese burger;-2.3;Food & Beverage;Main Wallet;SGD;08/04/2019;No
49;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;06/04/2019;No
50;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;06/04/2019;No
48;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;06/04/2019;No
47;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;06/04/2019;No
46;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;06/04/2019;No
45;Top1 high fibre white bread 500g;-2.1;Food & Beverage;Main Wallet;SGD;06/04/2019;No
44;FP oriental chicken sausage 250g;-3.1;Food & Beverage;Main Wallet;SGD;06/04/2019;No
43;PSR cherry tomatoes;-1.35;Food & Beverage;Main Wallet;SGD;06/04/2019;No
42;Kewpie roasted seasame sauce 210g;-5.8;Food & Beverage;Main Wallet;SGD;06/04/2019;No
41;Anchor Cheese Slice 200g;-2.9;Food & Beverage;Main Wallet;SGD;06/04/2019;No
40;Kinder Buneo White T2;-1.9;Food & Beverage;Main Wallet;SGD;06/04/2019;No
39;D-plus strawberry with chocolate bun;-1.3;Food & Beverage;Main Wallet;SGD;06/04/2019;No
38;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;06/04/2019;No
37;Camel roasted peanut 150g;-1.45;Food & Beverage;Main Wallet;SGD;06/04/2019;No
36;Butterhead Lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;06/04/2019;No
52;McDonald's small fries;-1.5;Food & Beverage;Main Wallet;SGD;05/04/2019;No
51;McDonald's sweet chili fish burger;-6;Food & Beverage;Main Wallet;SGD;05/04/2019;No
53;Phati & Jane Thai food phad thai;-4;Food & Beverage;Main Wallet;SGD;04/04/2019;No
54;Singtel Bill;-20;Bills;Main Wallet;SGD;04/04/2019;No
61;Ez Reload;-30;Transportation;Main Wallet;SGD;03/04/2019;No
60;Phati & Jane Thai food olive fried rice;-4;Food & Beverage;Main Wallet;SGD;03/04/2019;No
59;Top1 fiber white bread 500g;-2.1;Food & Beverage;Main Wallet;SGD;03/04/2019;No
58;Nscafe 3in1 mild coffee;-6.95;Food & Beverage;Main Wallet;SGD;03/04/2019;No
57;D-plus blueberry bun;-1.3;Food & Beverage;Main Wallet;SGD;03/04/2019;No
56;D-plus maple bun;-1.3;Food & Beverage;Main Wallet;SGD;03/04/2019;No
55;D-plus Hokkaido bun;-1.3;Food & Beverage;Main Wallet;SGD;03/04/2019;No
62;McDonald's sausage Breakfast wrap;-4.25;Food & Beverage;Main Wallet;SGD;02/04/2019;No
63;Phati & Jane Thai food Minced chicken with omelette rice;-4;Food & Beverage;Main Wallet;SGD;01/04/2019;No
65;Old Chang kee Chicken mushroom curry puff;-1.5;Food & Beverage;Main Wallet;SGD;30/03/2019;No
64;Fiverr 5 social media posts;-16.26;E-commerce;Main Wallet;SGD;30/03/2019;No
67;Ikea hot dog;-1;Food & Beverage;Main Wallet;SGD;29/03/2019;No
66;Phati & Jane Thai food Century egg basil minced rice #toospicy;-5;Food & Beverage;Main Wallet;SGD;29/03/2019;No
68;HCL Monthly Salary;1975;Salary;Main Wallet;SGD;29/03/2019;No
69;Romeo studio Haircut #haircut;-10;Investment;Main Wallet;SGD;28/03/2019;No
74;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;27/03/2019;No
78;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;27/03/2019;No
77;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;27/03/2019;No
76;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;27/03/2019;No
75;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;27/03/2019;No
73;Sunshine White Bread 400g;-1.8;Food & Beverage;Main Wallet;SGD;27/03/2019;No
72;FP chicken cheese sausage 200g;-3.05;Food & Beverage;Main Wallet;SGD;27/03/2019;No
71;Camel cracker peanut 150g;-1.45;Food & Beverage;Main Wallet;SGD;27/03/2019;No
70;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;27/03/2019;No
79;NS IPT training;14.44;Salary;Main Wallet;SGD;27/03/2019;No
80;Hilion Mall Ayam Penyent Ayam Bakar with rice;-6.8;Food & Beverage;Main Wallet;SGD;26/03/2019;No
81;Great Eastern medical insurance;-51;Insurance;Main Wallet;SGD;26/03/2019;No
84;Gardenia cheese bread stick;-1.3;Food & Beverage;Main Wallet;SGD;25/03/2019;No
83;ITE college cup fruit;-1.2;Food & Beverage;Main Wallet;SGD;25/03/2019;No
82;ITE college Agilo Olio #toospicy;-3;Food & Beverage;Main Wallet;SGD;25/03/2019;No
87;D-plus blueberry bun;-1;Food & Beverage;Main Wallet;SGD;24/03/2019;No
86;D-plus strawberry strawberry bun;-1;Food & Beverage;Main Wallet;SGD;24/03/2019;No
85;Mission wraps onion and chives 360g;-5.4;Food & Beverage;Main Wallet;SGD;24/03/2019;No
89;Sleep Cycle premium renewal;-2.99;Shopping;Main Wallet;SGD;23/03/2019;No
88;Hello panda milk biscuits;-0.95;Food & Beverage;Main Wallet;SGD;23/03/2019;No
95;02X Franze Men's boxers Ice Silky Boxers;-9.3;Shopping;Main Wallet;SGD;22/03/2019;No
94;McDonald's McChicken Burger;-2;Food & Beverage;Main Wallet;SGD;22/03/2019;No
93;ITE college 7 eleven D-plus blueberry bun;-1.6;Food & Beverage;Main Wallet;SGD;22/03/2019;No
92;ITE college 7 eleven D-plus strawberry bun;-1.6;Food & Beverage;Main Wallet;SGD;22/03/2019;No
91;ITE college Fried chicken curry don;-3.5;Food & Beverage;Main Wallet;SGD;22/03/2019;No
90;4 leaves cheese bun;-1.8;Food & Beverage;Main Wallet;SGD;22/03/2019;No
96;FB Amazon LBR Ads;-52.59;Amazon FBA Payment;Main Wallet;SGD;22/03/2019;No
108;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;21/03/2019;No
107;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/03/2019;No
106;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/03/2019;No
105;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/03/2019;No
104;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;21/03/2019;No
103;Sunshine White Bread 550g;-2.1;Food & Beverage;Main Wallet;SGD;21/03/2019;No
102;PSR cherry tomatoes;-1.35;Food & Beverage;Main Wallet;SGD;21/03/2019;No
101;Kinder Buneo White T2;-1.9;Food & Beverage;Main Wallet;SGD;21/03/2019;No
100;FP chicken cheese sausage 200g;-3.05;Food & Beverage;Main Wallet;SGD;21/03/2019;No
99;Camel cracker peanut 150g;-1.45;Food & Beverage;Main Wallet;SGD;21/03/2019;No
98;Crunchy first baby butterhead lettuce 160g;-2.75;Food & Beverage;Main Wallet;SGD;21/03/2019;No
109;NS IPT training;14.44;Salary;Main Wallet;SGD;21/03/2019;No
97;"52,655 Vechain purchase";-400;Crypto;Main Wallet;SGD;21/03/2019;No
110;McDonald's 2pc mcwings;-2.2;Food & Beverage;Main Wallet;SGD;20/03/2019;No
116;Q0010 Quilt Cover only super single;-10.9;Shopping;Main Wallet;SGD;19/03/2019;No
115;Ikea honsbar quilt cool;-49.9;Shopping;Main Wallet;SGD;19/03/2019;No
114;Ikea medium sized bag;-0.9;Shopping;Main Wallet;SGD;19/03/2019;No
113;Ikea frozen yogurt;-1.5;Food & Beverage;Main Wallet;SGD;19/03/2019;No
112;Ikea hot dog;-1;Food & Beverage;Main Wallet;SGD;19/03/2019;No
111;Master prata nasi goreng;-4.9;Food & Beverage;Main Wallet;SGD;19/03/2019;No
118;Ubi coffee shop almond bread;-1;Food & Beverage;Main Wallet;SGD;18/03/2019;No
117;"SCDF cafeteria rice, chicken cult, gravy";-2.5;Food & Beverage;Main Wallet;SGD;18/03/2019;No
119;Shokabutsu Calm & White (R) 600ml;-4.8;Investment;Main Wallet;SGD;17/03/2019;No
120;Sunshine White Bread 400g;-1.8;Food & Beverage;Main Wallet;SGD;17/03/2019;No
122;Pokka ice peach tea;-1.6;Food & Beverage;Main Wallet;SGD;16/03/2019;No
121;FB Amazon LBR Ads;-50.6;Amazon FBA Payment;Main Wallet;SGD;16/03/2019;No
123;Korean Cuisine Spicy Chicken rice;-3.5;Food & Beverage;Main Wallet;SGD;15/03/2019;No
129;Magic Wiper Lemon Grass 16S;-8.95;Investment;Main Wallet;SGD;14/03/2019;No
134;McDonald's mcwings;-2.2;Food & Beverage;Main Wallet;SGD;14/03/2019;No
133;D-plus cheese bun;-1;Food & Beverage;Main Wallet;SGD;14/03/2019;No
132;D-plus blueberry bun;-1;Food & Beverage;Main Wallet;SGD;14/03/2019;No
131;D-plus Hokkaido bun;-1;Food & Beverage;Main Wallet;SGD;14/03/2019;No
130;Camel cracker peanut 150g;-1.5;Food & Beverage;Main Wallet;SGD;14/03/2019;No
128;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;14/03/2019;No
127;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;14/03/2019;No
126;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;14/03/2019;No
125;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;14/03/2019;No
124;NS IPT training;14.77;Salary;Main Wallet;SGD;14/03/2019;No
136;Tissue packet;-0.2;Shopping;Main Wallet;SGD;12/03/2019;No
137;External hard drive RMA postage;-6.24;Investment;Main Wallet;SGD;12/03/2019;No
143;Bonjour Milk Bread;-1.8;Food & Beverage;Main Wallet;SGD;12/03/2019;No
142;Nscafe IP White coffee;-6.95;Food & Beverage;Main Wallet;SGD;12/03/2019;No
141;IXL Blueberry Conserve 480g;-4.95;Food & Beverage;Main Wallet;SGD;12/03/2019;No
140;Pringles bites original 40g;-0.95;Food & Beverage;Main Wallet;SGD;12/03/2019;No
139;Pringles sour cream 40g;-0.95;Food & Beverage;Main Wallet;SGD;12/03/2019;No
138;McDonald's McChicken Burger with cheese;-2.6;Food & Beverage;Main Wallet;SGD;12/03/2019;No
135;ITE college curry rice with chicken and vegetables;-2.6;Food & Beverage;Main Wallet;SGD;12/03/2019;No
144;Great Eastern Flexi term annual payment;-580.75;Insurance;Main Wallet;SGD;12/03/2019;No
147;ITE college oreo with condensed milk waffle;-1.6;Food & Beverage;Main Wallet;SGD;11/03/2019;No
146;My Kampung roasted chicken rice;-3.8;Food & Beverage;Main Wallet;SGD;11/03/2019;No
148;FB Amazon LBR Ads;-36.26;Amazon FBA Payment;Main Wallet;SGD;11/03/2019;No
145;FBA fees for march;-154.71;Amazon FBA Payment;Main Wallet;SGD;11/03/2019;No
149;McDonald's double cheese Burger;-3.5;Food & Beverage;Main Wallet;SGD;08/03/2019;No
163;Marigold yogurt savings;2.9;Gifts;Main Wallet;SGD;07/03/2019;No
151;ILP withdrawal sum;89.2;Gifts;Main Wallet;SGD;07/03/2019;No
153;WD 4TB My Passport portable hard drive;-151.99;Shopping;Main Wallet;SGD;07/03/2019;No
167;McDonald's McChicken Burger with cheese;-2.6;Food & Beverage;Main Wallet;SGD;07/03/2019;No
166;D-plus maple bun;-1;Food & Beverage;Main Wallet;SGD;07/03/2019;No
165;D-plus blueberry bun;-1;Food & Beverage;Main Wallet;SGD;07/03/2019;No
164;Bonjour Milk Bread;-1.8;Food & Beverage;Main Wallet;SGD;07/03/2019;No
162;Marigold peach yogurt;-2.2;Food & Beverage;Main Wallet;SGD;07/03/2019;No
161;Marigold Na Ta Deco yogurt;-2.2;Food & Beverage;Main Wallet;SGD;07/03/2019;No
160;Marigold Mixed Berry yogurt;-2.2;Food & Beverage;Main Wallet;SGD;07/03/2019;No
159;Marigold Fruit Salad yogurt;-2.2;Food & Beverage;Main Wallet;SGD;07/03/2019;No
158;PSR cherry tomatoes;-1.35;Food & Beverage;Main Wallet;SGD;07/03/2019;No
157;Kinder Buneo White T2;-1.9;Food & Beverage;Main Wallet;SGD;07/03/2019;No
156;Camel cracker peanut 150g;-1.45;Food & Beverage;Main Wallet;SGD;07/03/2019;No
155;Butterhead Lettuce 160g;-2.5;Food & Beverage;Main Wallet;SGD;07/03/2019;No
154;Anchor Cheese Slice 200g;-3.9;Food & Beverage;Main Wallet;SGD;07/03/2019;No
150;NS IPT training;15.98;Salary;Main Wallet;SGD;07/03/2019;No
152;Great Eastern annual medical & accident coverage;-150.15;Insurance;Main Wallet;SGD;07/03/2019;No
168;McDonald's mcwings;-2.2;Food & Beverage;Main Wallet;SGD;06/03/2019;No
171;McDonald's cheese burger;-2.3;Food & Beverage;Main Wallet;SGD;05/03/2019;No
170;ITE college steamed chicken rice;-2.2;Food & Beverage;Main Wallet;SGD;05/03/2019;No
169;Sunshine Bread Cookies and Cream bun 65g;-0.8;Food & Beverage;Main Wallet;SGD;05/03/2019;No
173;ITE college oreo with condensed milk waffle;-1.6;Food & Beverage;Main Wallet;SGD;04/03/2019;No
